"CODE_IRIS","annee","prix_m2_med","prix_m2_mean","n_ventes"
"770880000",2020,2034.72868217054,2232.35650397145,13
"770880000",2021,2390.5787037037,3571.07321655052,46
"770880000",2022,2686.27450980392,2753.58995865109,52
"770880000",2023,2288.88888888889,2519.83730712116,33
"770880000",2024,2424.74747474747,2421.22324579953,33
"770880000",2025,2868.85245901639,4973.30765095253,15
"770890000",2020,2312.05673758865,2293.45547758945,10
"770890000",2021,2333.33333333333,2067.97435307618,19
"770890000",2022,2148.4375,2211.94797892129,19
"770890000",2023,2210.40001987676,2013.72126403871,12
"770890000",2024,2542.56854256854,21481.3781318621,30
"770890000",2025,2085.10638297872,2377.72776868522,3
"770900000",2020,1703.2667876588,1722.08526584661,6
"770900000",2021,1491.07142857143,1950.5027739251,3
"770900000",2022,2204.13708158238,2292.31204154819,6
"770900000",2024,1515.15151515152,1733.39255135372,3
"770910000",2020,3264.6099615455,3264.6099615455,2
"770910000",2021,3345.4988851728,3238.77325211021,4
"770910000",2022,3854.16666666667,4234.61116629137,7
"770910000",2023,2695.65882352941,2695.65882352941,2
"770910000",2024,3000,2752.41218789674,3
"770910000",2025,3495.14563106796,3495.14563106796,1
"770930000",2020,2054.92577597841,1953.86864597391,6
"770930000",2021,1919.23076923077,1953.20064925891,19
"770930000",2022,2165.46391752577,3206.85596498806,20
"770930000",2023,1169.5652173913,1243.2022084196,3
"770930000",2024,2109.75609756098,2109.75609756098,2
"770930000",2025,1063.35282651072,1063.35282651072,2
"770940000",2020,2311.11111111111,2716.84136967156,3
"770940000",2021,3166.27906976744,3344.64857881137,3
"770940000",2022,3636.36363636364,3602.87101787102,5
"770940000",2023,2987.01298701299,2879.70598029422,5
"770940000",2024,3336.35869565217,3336.35869565217,4
"770940000",2025,2919.01077645759,2919.01077645759,2
"770950000",2020,3356.30782312925,3356.21803593232,6
"770950000",2021,3210.575,3335.19239394945,25
"770950000",2022,3244.2748091603,3308.33638146856,26
"770950000",2023,3596.68858890043,3463.18996568491,18
"770950000",2024,3413.79310344828,3406.71580988734,25
"770950000",2025,3607.63888888889,3472.26496072844,5
"770960000",2020,3466.66666666667,5078.13138718082,41
"770960000",2021,3432.6200617284,3607.35871093751,62
"770960000",2022,4100.04368401893,4826.11272132554,44
"770960000",2023,3906.97674418605,4110.1979796354,39
"770960000",2024,3765.25547445255,7718.46426367491,56
"770960000",2025,3032.7868852459,3072.08767567391,17
"770970000",2020,1828.57142857143,1828.57142857143,1
"770970000",2021,1958.44017094017,1902.06559803189,8
"770970000",2022,2131.57894736842,2241.38101664417,6
"770970000",2023,2113.37209302326,2113.37209302326,4
"770970000",2025,2077.66990291262,2077.66990291262,2
"770980000",2020,2064.39393939394,2182.84632034632,4
"770980000",2021,1758.62068965517,1910.23038045658,9
"770980000",2022,2189.18918918919,1876.71085371085,5
"770980000",2023,2448.27586206897,1968.57534535485,3
"770980000",2024,1935.48387096774,1984.99111759221,8
"770990000",2020,1793.06608884074,1818.67329730912,42
"770990000",2021,1916.66666666667,2231.51858104209,89
"770990000",2022,1977.46424923391,2259.76834526449,46
"770990000",2023,1966.07142857143,2937.67074460415,50
"770990000",2024,1849.66575091575,3247.58858771035,60
"770990000",2025,2106.25,1994.06611113345,10
"771000000",2020,3017.61363636364,3489.98415946186,47
"771000000",2021,3045.50310800311,3164.54643346456,66
"771000000",2022,2962.12289615751,3317.77863459787,52
"771000000",2023,2928.57142857143,4739.18349756997,45
"771000000",2024,2666.66666666667,2843.53872365275,57
"771000000",2025,2775.02417794971,2806.02537724354,24
"771010000",2020,1553.13584053742,1695.93950036617,16
"771010000",2021,1914.89361702128,1878.9469407522,20
"771010000",2022,2098.76543209877,2132.95167432513,19
"771010000",2023,2123.80952380952,2816.51420988388,19
"771010000",2024,2079.35294117647,2011.43496436138,17
"771010000",2025,2010.31746031746,1850.79037124492,4
"771020000",2020,3222.72727272727,3222.72727272727,1
"771020000",2021,2850,2850,1
"771020000",2022,2100,2100,1
"771020000",2025,2775.7586763519,2775.7586763519,2
"771030000",2020,3035.90425531915,2887.91180507893,8
"771030000",2021,2700,2638.16663097023,8
"771030000",2022,3572,4670.3103054035,13
"771030000",2023,1589.73919011668,1954.30076442561,6
"771030000",2024,6820,5342.00854700855,6
"771030000",2025,3588.21428571429,3562.88752424047,5
"771040000",2020,2970.06388352399,2990.33689616925,14
"771040000",2021,3069.8962602459,2407.39212410372,12
"771040000",2022,3490,6487.80637746428,21
"771040000",2023,3676.47058823529,3422.73454934504,8
"771040000",2024,2911.43125587222,3265.30224667883,8
"771040000",2025,2562.63954353758,2452.915905854,4
"771060000",2020,1433.79750730882,1859.88417428742,18
"771060000",2021,1950,1752.81478496758,24
"771060000",2022,2065.38461538462,2212.28579100001,18
"771060000",2023,2326.24421831637,2169.2547276053,22
"771060000",2024,1922.22222222222,2216.69510956465,18
"771060000",2025,2058.8905775076,2147.82470098902,8
"771070000",2020,2938.46153846154,3380.11398951977,55
"771070000",2021,2730.33707865169,2847.48887190495,72
"771070000",2022,3039.40568475452,4007.56366202624,84
"771070000",2023,2816.22340425532,3059.19430387365,46
"771070000",2024,2865.16853932584,3290.88277926566,48
"771070000",2025,3209.09090909091,4306.81881567347,19
"771080101",2020,2900.7551240561,3136.5108124464,18
"771080101",2021,3736.89497716895,3981.49367106426,54
"771080101",2022,3908.04597701149,4181.3162311975,33
"771080101",2023,3750,3786.75129406321,39
"771080101",2024,3461.53846153846,3502.53597113993,29
"771080101",2025,3708.26829268293,3869.72243659815,8
"771080102",2020,3833.33333333333,3532.74990940982,15
"771080102",2021,3925,3860.47099740114,37
"771080102",2022,3955.55555555556,4338.69278950163,27
"771080102",2023,5057.69230769231,4900.28542403559,21
"771080102",2024,3800,3781.87781516499,11
"771080102",2025,4505.88235294118,4326.52584057678,5
"771080201",2020,3177.82112845138,3515.14054900806,32
"771080201",2021,3607.16848940533,3545.63007380771,68
"771080201",2022,3712.66666666667,4289.07165698554,53
"771080201",2023,3397.87654320988,3591.18984098195,40
"771080201",2024,3347.73885350318,3600.21262611224,34
"771080201",2025,3750,5444.21032498197,17
"771080301",2020,4182.79569892473,4767.36760962872,17
"771080301",2021,4261.82513139035,5773.9427132865,28
"771080301",2022,3846.15384615385,4413.24004011243,27
"771080301",2023,4181.81818181818,5310.57450207924,25
"771080301",2024,4579.6973518285,4513.11942271705,12
"771080301",2025,4041.66666666667,8149.14491837921,9
"771080302",2020,3705.88235294118,3640.20254667303,7
"771080302",2021,3320,3326.51060721001,19
"771080302",2022,3819.32773109244,3699.63425654752,12
"771080302",2023,3934.5952023988,3804.49091324008,12
"771080302",2024,3525.53310886644,3494.06505250128,10
"771080302",2025,3196.65903016418,3227.82726620653,4
"771080303",2020,3531.37254901961,5300.64873395999,18
"771080303",2021,3670.13108614232,3593.39577929934,38
"771080303",2022,3968.25396825397,4203.0186797848,23
"771080303",2023,3648.64864864865,3997.62934855677,31
"771080303",2024,3409.44881889764,3516.80374828202,13
"771080303",2025,3169.52426950012,3183.46865278808,8
"771080304",2020,3126.94444444444,3417.69261896069,5
"771080304",2021,3802.17391304348,4621.08858255491,7
"771080304",2022,4636.36363636364,4367.77043616476,5
"771080304",2023,4353.53754940711,3872.5835250108,8
"771080304",2024,2986.30383141762,2986.30383141762,2
"771080401",2020,3553.57142857143,3769.62092269688,57
"771080401",2021,3927.2131147541,4206.80251771736,140
"771080401",2022,4395.3488372093,4467.69209584791,179
"771080401",2023,4113.06179775281,4580.96111522461,104
"771080401",2024,4112.5,17766.8312843468,91
"771080401",2025,3951.21951219512,4762.88907080559,21
"771080501",2020,3159.09090909091,3209.65802550383,37
"771080501",2021,2979.79797979798,3101.91649819615,75
"771080501",2022,3286.96646341463,3543.70482855174,76
"771080501",2023,3469.51219512195,3550.21437575786,56
"771080501",2024,2880.57040998218,3094.52170730893,54
"771080501",2025,2993.75,3215.61954690375,24
"771080502",2020,3978.2116581777,5048.54228298706,26
"771080502",2021,4395.36199095023,5292.66820076012,86
"771080502",2022,4596.77419354839,18212.3502487804,91
"771080502",2023,4221.70243991928,16607.5852793247,74
"771080502",2024,3719.00826446281,3698.434499426,47
"771080502",2025,4166.66666666667,4461.8131092047,29
"771080503",2020,2598.65940511102,2564.9217721721,8
"771080503",2021,2402.5974025974,2407.09927332078,15
"771080503",2022,3029.85074626866,3048.74725793739,13
"771080503",2023,2608.0059181325,2690.28418043878,8
"771080503",2024,2918.13889734998,2852.65208054307,8
"771080503",2025,2812.5,2892.78856703972,3
"771080601",2020,4057.8399122807,5394.4678173491,56
"771080601",2021,3871.09723461195,5415.33361742615,82
"771080601",2022,4388.05970149254,7995.70612161259,79
"771080601",2023,4906.32045088567,10947.2681516299,68
"771080601",2024,3935.7,4135.53223776308,35
"771080601",2025,4375,4587.09439222932,11
"771080602",2020,2228.57142857143,2309.49039534398,38
"771080602",2021,2282.39202657807,2515.89878657122,56
"771080602",2022,2428.57142857143,2826.16167227489,41
"771080602",2023,2373.21428571429,2621.77641308495,44
"771080602",2024,2357.14285714286,3350.99054525863,30
"771080602",2025,2401.78571428571,2490.59489369879,16
"771080701",2020,3278.91156462585,3421.62773344203,26
"771080701",2021,4206.28078817734,11261.5387040449,58
"771080701",2022,4217.39130434783,8270.91810747213,69
"771080701",2023,4350.64935064935,4385.39833540715,47
"771080701",2024,3771.81307305531,4035.05644812697,40
"771080701",2025,3934.91745283019,3976.927541876,12
"771080702",2020,4038.7033045977,4321.09183872136,34
"771080702",2021,4022.85363636364,5891.51170817874,105
"771080702",2022,4086.95652173913,4249.61968346973,85
"771080702",2023,3888.88888888889,3867.39619696401,49
"771080702",2024,3446.16977225673,3897.00021185722,38
"771080702",2025,3881.69642857143,4104.85491583804,14
"771080703",2020,3290,3713.81627863144,32
"771080703",2021,4487.17948717949,23561.5287001836,131
"771080703",2022,4244.42857142857,5224.48934191036,103
"771080703",2023,3928.57142857143,3923.78828985013,93
"771080703",2024,4070.02748625687,3974.83408765165,92
"771080703",2025,3927.73752012882,3806.5271700679,22
"771090000",2020,1944.44444444444,1934.35979672497,15
"771090000",2021,1961.53846153846,1977.93161275875,33
"771090000",2022,2171.875,1997.29709889996,36
"771090000",2023,2208.03571428571,2109.10720350954,24
"771090000",2024,1818.18181818182,1952.47074616301,25
"771090000",2025,2546.50509537497,2298.69660099477,8
"771100000",2020,6216.64893617021,4911.11929094124,7
"771100000",2021,2005.88491717524,2023.26582955878,6
"771100000",2022,1625,1689.17892626014,5
"771100000",2023,2074.3,2215.72142857143,4
"771100000",2024,1710.52631578947,1783.20802005013,3
"771100000",2025,1958.33333333333,1799.38271604938,3
"771110000",2020,4453.90070921986,4563.47096968569,59
"771110000",2021,4542.20093343159,4736.63058649642,168
"771110000",2022,4963.70967741936,4971.4487086026,292
"771110000",2023,4804.83625285605,5124.96427668907,218
"771110000",2024,4796.875,4806.34993841754,115
"771110000",2025,4454.54545454545,6371.22013767259,49
"771120000",2020,2699.38650306748,2432.98307386611,11
"771120000",2021,2222.22222222222,2058.46744938718,11
"771120000",2023,1487.87878787879,2412.9958946187,5
"771120000",2024,2268.0412371134,2274.72675972296,6
"771120000",2025,1817.51824817518,1817.51824817518,1
"771130000",2020,1975.24752475248,1919.19928650674,18
"771130000",2021,2160,3193.08266995144,23
"771130000",2022,2275.09009009009,2278.39855148227,14
"771130000",2023,2185.97271961239,2237.65410845738,14
"771130000",2024,2080.94681472823,2135.22206506208,16
"771130000",2025,2469.73493100944,2654.16322221917,6
"771140000",2020,4291.83695891013,11293.3602068336,56
"771140000",2021,3685.6416054268,3708.93975759666,102
"771140000",2022,3920.45454545455,4235.99843585602,91
"771140000",2023,3513.27433628319,3308.75949511058,47
"771140000",2024,3482.80991735537,3224.64867996367,41
"771140000",2025,3474.57627118644,4685.63308786339,41
"771150000",2020,1577.04493087558,1487.03592735122,8
"771150000",2021,1689.15343915344,2181.5884367903,24
"771150000",2022,2240.10989010989,2524.03433803746,10
"771150000",2023,2071.42857142857,1784.72956502618,9
"771150000",2024,2053.60099337748,2134.4279473252,10
"771150000",2025,1482.75862068966,2117.26874657909,3
"771160000",2020,1691.70807453416,2185.11448699278,12
"771160000",2021,2342.54448118407,2371.06271702278,34
"771160000",2022,1896.55172413793,2593.84057004448,43
"771160000",2023,2137.77777777778,2165.25036256866,22
"771160000",2024,2504.38596491228,2892.53042177704,26
"771160000",2025,2349.66777408638,2258.55044588215,6
"771170000",2020,1672.12837837838,3925.8772622547,18
"771170000",2021,1750,1642.59694033333,29
"771170000",2022,2063.72549019608,1650.97372697681,13
"771170000",2023,2000,1896.34061942803,17
"771170000",2024,1965.50724637681,2045.55422133943,10
"771170000",2025,2460.71428571429,2417.39417989418,4
"771180101",2020,3483.74957235717,4088.76550726593,32
"771180101",2021,3363.91437308869,3726.9348317256,72
"771180101",2022,3804.7619047619,4634.35661503328,66
"771180101",2023,3723.80952380952,4221.22440421472,40
"771180101",2024,4276.92307692308,6856.32506336584,37
"771180101",2025,3368.37209302326,3879.57077965282,15
"771180102",2020,3707.86516853933,3693.44177148629,31
"771180102",2021,3767.16748768473,3802.26113831442,86
"771180102",2022,4038.78458498024,4431.01651248976,80
"771180102",2023,3906.25,3716.85407967357,42
"771180102",2024,3562.5,3564.69866416773,29
"771180102",2025,3565.44117647059,3532.99398986594,15
"771180103",2020,4686.70150987224,13971.055188617,98
"771180103",2021,4230.76923076923,4255.06835028907,109
"771180103",2022,4110,4347.53002836,105
"771180103",2023,4012.19512195122,3848.96208171832,48
"771180103",2024,3606.55737704918,3476.18949483681,47
"771180103",2025,3136.36363636364,3355.27483400457,25
"771180104",2020,3727.97619047619,3920.25409035726,30
"771180104",2021,3650,3799.1147353082,47
"771180104",2022,4062.5,4728.21236580568,83
"771180104",2023,4393.04500292227,11075.8485244719,72
"771180104",2024,4158.67346938776,8984.03972846151,53
"771180104",2025,3981.90336031396,3702.2986670378,14
"771190000",2020,2201.96078431373,2545.40162148648,3
"771190000",2021,2644.23076923077,2842.97504442885,9
"771190000",2022,2504.71544715447,2242.79070847851,5
"771190000",2023,2988.88888888889,3013.0604288499,3
"771190000",2024,2163.93442622951,2163.93442622951,2
"771190000",2025,1590,1590,1
"771200000",2020,1972.65625,2020.47707864315,9
"771200000",2021,1976.74418604651,2010.56373769406,19
"771200000",2022,1814.43298969072,1941.182756133,28
"771200000",2023,2626.26262626263,3122.33522712641,9
"771200000",2024,2096.77419354839,2057.34497620599,9
"771200000",2025,2110.09174311927,2110.09174311927,2
"771210000",2020,3818.18181818182,4970.38063841749,19
"771210000",2021,4000,5083.86198468125,39
"771210000",2022,3812.5,3974.8959130905,69
"771210000",2023,5357.14285714286,14242.9619165376,47
"771210000",2024,4065.21739130435,4203.75114180935,25
"771210000",2025,3938.04347826087,3350.21675311387,7
"771220101",2020,3701.2987012987,4736.87428504462,29
"771220101",2021,3570.44779811974,3725.36099208724,40
"771220101",2022,4021.44693782141,4334.81515722221,58
"771220101",2023,3807.33944954128,3825.04468172673,31
"771220101",2024,3538.46153846154,3701.68980560116,23
"771220101",2025,3880.31582238899,4099.30655892221,18
"771220102",2020,2965.90909090909,3505.16880424889,26
"771220102",2021,3261.62790697674,3758.02988367624,57
"771220102",2022,3762.82051282051,3876.3666968437,66
"771220102",2023,3788.88888888889,15659.3883992227,61
"771220102",2024,3267.66467065868,4503.84595630434,49
"771220102",2025,3222.20930232558,3401.85058999426,14
"771220201",2020,3000,2879.07479168255,9
"771220201",2021,3240.71428571429,3922.64638323238,32
"771220201",2022,4462.51221896383,4590.31928802929,66
"771220201",2023,4665.07936507936,4381.38725131307,35
"771220201",2024,4110,20819.6881417779,45
"771220201",2025,2651.16031509474,2941.94423908885,10
"771220202",2020,2704.88721804511,2987.60548528951,19
"771220202",2021,3073.77049180328,3120.54233651193,25
"771220202",2022,3500,4077.94098483331,23
"771220202",2023,3398.05825242718,3417.70702657657,15
"771220202",2024,3028.84615384615,3228.0195951164,15
"771220202",2025,3437.5,3724.12362241146,9
